transaction_id,total_cost,transaction_time,transaction_date,transaction_type,customer_id,employee_id,week_number
9513,5.4,19:23:48,2024-08-11,Credit/Debit,,11,32
9514,35.13,18:25:06,2024-08-25,Gift Card,763,,34
9515,22.01,16:31:22,2024-09-11,Gift Card,565,,37
9516,32.39,14:02:58,2024-07-27,Credit/Debit,,11,30
9517,38.98,20:01:39,2024-07-29,Credit/Debit,5,,31
9518,39.48,18:03:26,2024-08-13,Gift Card,34,,33
9519,45.53,13:19:39,2024-03-12,Credit/Debit,621,,11
9520,39.07,13:49:35,2024-06-06,Gift Card,,2,23
9521,35.67,15:16:36,2024-04-22,Gift Card,,12,17
9522,43.92,10:58:03,2024-06-18,Gift Card,847,,25
9523,34.64,21:56:17,2024-09-21,Credit/Debit,318,,38
9524,8.73,16:11:43,2024-11-09,Credit/Debit,,4,45
9525,40.07,10:45:02,2024-05-06,Gift Card,62,,19
9526,26.48,21:10:07,2024-08-17,Credit/Debit,523,,33
9527,46.26,21:38:07,2024-10-12,Gift Card,106,,41
9528,35.41,10:59:47,2024-05-17,Gift Card,462,,20
9529,20.31,15:03:00,2024-12-07,Credit/Debit,570,,49
9530,43.05,10:36:25,2024-02-04,Gift Card,199,,5
9531,24.12,17:27:56,2024-04-13,Credit/Debit,,2,15
9532,21.07,14:09:20,2024-04-14,Gift Card,,2,15
9533,25.7,15:18:18,2024-11-01,Gift Card,,8,44
9534,7.28,10:51:53,2024-01-31,Gift Card,,5,5
9535,6.99,13:58:43,2024-06-25,Gift Card,861,,26
9536,11.51,16:24:58,2024-09-20,Credit/Debit,76,,38
9537,33.11,11:29:09,2024-03-16,Credit/Debit,573,,11
9538,23.87,20:43:04,2024-11-06,Credit/Debit,913,,45
9539,43.78,21:12:57,2024-03-01,Credit/Debit,,12,9
9540,10.83,20:35:58,2024-07-25,Gift Card,,6,30
9541,46.96,21:08:08,2024-06-18,Gift Card,486,,25
9542,24.9,11:55:33,2024-07-11,Gift Card,,3,28
9543,8.6,15:04:18,2024-01-24,Gift Card,316,,4
9544,29.88,12:21:12,2024-07-10,Credit/Debit,743,,28
9545,30.01,11:45:53,2024-10-16,Gift Card,584,,42
9546,6.01,20:14:25,2024-02-16,Gift Card,261,,7
9547,43.97,19:56:37,2024-02-27,Credit/Debit,918,,9
9548,14.92,13:54:22,2024-12-06,Gift Card,,4,49
9549,42.87,16:07:02,2024-09-28,Credit/Debit,,7,39
9550,28.47,21:04:01,2024-07-01,Gift Card,998,,27
9551,16.37,13:33:30,2024-10-12,Gift Card,359,,41
9552,15.73,15:30:38,2024-05-18,Credit/Debit,,4,20
9553,38.3,12:05:07,2024-04-13,Credit/Debit,,1,15
9554,17.81,21:09:21,2024-04-21,Credit/Debit,,9,16
9555,10.76,18:30:54,2024-03-11,Credit/Debit,,4,11
9556,43.77,14:12:35,2024-02-22,Credit/Debit,111,,8
9557,37.6,15:46:47,2024-07-11,Gift Card,,13,28
9558,34.21,12:49:20,2024-08-27,Credit/Debit,634,,35
9559,32.1,13:40:40,2024-07-05,Gift Card,,12,27
9560,42.95,13:43:19,2024-03-12,Gift Card,,5,11
9561,14.52,19:35:07,2024-12-06,Credit/Debit,197,,49
9562,8.05,10:29:31,2024-06-24,Gift Card,761,,26
9563,11.02,18:23:35,2024-09-03,Gift Card,,13,36
9564,36.86,12:32:27,2024-02-19,Credit/Debit,,12,8
9565,18.71,12:16:40,2024-08-19,Gift Card,862,,34
9566,37.55,19:46:20,2024-11-20,Gift Card,,1,47
9567,36.99,18:47:07,2024-03-18,Gift Card,313,,12
9568,34.47,17:08:57,2024-10-24,Gift Card,965,,43
9569,44.53,14:49:48,2024-08-27,Gift Card,,1,35
9570,46.11,20:20:08,2024-01-12,Credit/Debit,298,,2
9571,43.95,21:03:47,2024-06-20,Credit/Debit,,3,25
9572,29.74,19:08:30,2024-01-20,Credit/Debit,204,,3
9573,16.23,17:54:20,2024-11-22,Gift Card,887,,47
9574,36.47,11:04:03,2024-08-02,Gift Card,,3,31
9575,24.87,19:34:47,2024-11-30,Credit/Debit,181,,48
9576,49.56,12:39:32,2024-11-08,Credit/Debit,796,,45
9577,13.98,11:15:46,2024-02-17,Credit/Debit,798,,7
9578,6.26,15:07:38,2024-01-24,Gift Card,,8,4
9579,39.01,15:43:17,2024-06-01,Credit/Debit,,7,22
9580,41.46,12:38:35,2024-10-10,Gift Card,379,,41
9581,10.2,10:53:38,2024-05-15,Gift Card,824,,20
9582,20.41,17:06:34,2024-01-08,Gift Card,230,,2
9583,39.25,17:16:40,2024-05-11,Credit/Debit,,7,19
9584,8.51,21:44:44,2024-07-18,Gift Card,,4,29
9585,10.79,17:27:03,2024-09-03,Gift Card,720,,36
9586,22.56,19:07:56,2024-07-09,Gift Card,,5,28
9587,37.16,15:21:02,2024-01-26,Credit/Debit,,4,4
9588,46.72,12:09:16,2024-11-03,Credit/Debit,,8,44
9589,25.12,15:38:04,2024-01-20,Credit/Debit,,9,3
9590,39.65,19:09:24,2024-11-27,Gift Card,,12,48
9591,47.5,19:05:27,2024-07-28,Gift Card,,7,30
9592,12.45,14:37:04,2024-01-06,Gift Card,215,,1
9593,25.18,14:53:10,2024-05-22,Gift Card,,6,21
9594,23.73,17:38:01,2024-03-04,Gift Card,984,,10
9595,14.42,12:33:01,2024-11-21,Credit/Debit,,2,47
9596,43.05,14:34:39,2024-02-25,Gift Card,130,,8
9597,49.21,12:22:13,2024-06-14,Gift Card,686,,24
9598,12.68,13:35:30,2024-02-27,Gift Card,405,,9
9599,38.79,17:40:21,2024-02-06,Credit/Debit,,10,6
9600,17.15,17:45:30,2024-10-11,Credit/Debit,898,,41
9601,25.36,12:22:34,2024-08-12,Credit/Debit,,11,33
9602,43.91,16:39:41,2024-01-22,Credit/Debit,,7,4
9603,17.3,17:56:48,2024-11-07,Gift Card,107,,45
9604,10.04,13:42:34,2024-10-31,Credit/Debit,514,,44
9605,26.64,21:13:31,2024-09-07,Gift Card,,12,36
9606,38.78,21:59:37,2024-07-07,Gift Card,862,,27
9607,43.37,14:22:24,2024-01-26,Gift Card,,11,4
9608,45.73,15:41:33,2024-04-29,Credit/Debit,,5,18
9609,14.2,11:17:35,2024-01-22,Credit/Debit,,2,4
9610,31.32,20:13:10,2024-01-23,Credit/Debit,74,,4
9611,31.75,18:15:18,2024-06-04,Credit/Debit,,10,23
9612,36.6,15:08:48,2024-04-16,Gift Card,931,,16
9613,10.31,15:52:16,2024-07-16,Gift Card,382,,29
9614,10.92,15:01:59,2024-11-24,Credit/Debit,90,,47
9615,26.41,12:44:09,2024-03-03,Gift Card,779,,9
9616,14.89,17:08:06,2024-08-04,Gift Card,,3,31
9617,7.06,20:09:01,2024-08-16,Credit/Debit,473,,33
9618,19.21,10:26:54,2024-04-11,Credit/Debit,,9,15
9619,44.47,14:00:10,2024-07-04,Credit/Debit,31,,27
9620,47.59,13:32:35,2024-10-25,Gift Card,,4,43
9621,42.25,21:04:22,2024-04-13,Gift Card,,2,15
9622,28.04,20:49:13,2024-10-06,Gift Card,905,,40
9623,6.39,16:41:05,2024-11-20,Gift Card,,11,47
9624,13.62,21:51:45,2024-08-12,Credit/Debit,,12,33
9625,35.59,14:09:25,2024-12-07,Credit/Debit,,8,49
9626,49.11,14:03:35,2024-08-11,Gift Card,,3,32
9627,29.19,20:01:50,2024-04-06,Credit/Debit,,3,14
9628,7.5,18:04:38,2024-10-25,Credit/Debit,,6,43
9629,19.74,14:13:57,2024-01-02,Credit/Debit,132,,1
9630,32.2,14:25:28,2024-10-27,Gift Card,,11,43
9631,13.92,10:23:26,2024-07-27,Credit/Debit,228,,30
9632,27.05,16:12:22,2024-05-23,Gift Card,225,,21
9633,34.35,17:10:59,2024-07-14,Credit/Debit,861,,28
9634,39.96,19:43:10,2024-05-02,Gift Card,259,,18
9635,32.01,21:01:32,2024-09-25,Gift Card,919,,39
9636,13.21,16:08:11,2024-06-29,Credit/Debit,296,,26
9637,24.34,18:36:27,2024-10-29,Credit/Debit,758,,44
9638,31.68,20:06:02,2024-03-11,Gift Card,116,,11
9639,27.07,15:26:01,2024-01-02,Credit/Debit,229,,1
9640,39.99,18:50:08,2024-07-25,Credit/Debit,864,,30
9641,7.18,14:36:35,2024-04-16,Gift Card,,13,16
9642,19.24,14:49:51,2024-10-23,Credit/Debit,,10,43
9643,23.62,13:58:44,2024-04-09,Credit/Debit,979,,15
9644,18.47,13:14:24,2024-03-07,Credit/Debit,,3,10
9645,37.77,15:31:48,2024-08-15,Gift Card,430,,33
9646,27.42,11:57:23,2024-08-07,Gift Card,,1,32
9647,29.06,20:56:41,2024-02-27,Gift Card,725,,9
9648,33.37,21:50:05,2024-02-08,Gift Card,507,,6
9649,14.62,10:14:14,2024-06-09,Credit/Debit,139,,23
9650,6.5,21:50:22,2024-09-15,Credit/Debit,69,,37
9651,40.28,18:13:43,2024-11-23,Credit/Debit,567,,47
9652,28.13,11:00:53,2024-11-25,Credit/Debit,750,,48
9653,39.12,15:25:11,2024-02-29,Gift Card,,9,9
9654,23.86,14:33:21,2024-07-20,Gift Card,,7,29
9655,24.73,11:09:47,2024-08-24,Gift Card,,5,34
9656,46.75,21:47:49,2024-01-14,Gift Card,739,,2
9657,39.94,20:29:17,2024-10-03,Gift Card,,12,40
9658,36.14,18:37:11,2024-05-08,Credit/Debit,717,,19
9659,10.03,15:52:30,2024-07-30,Gift Card,371,,31
9660,7.82,18:26:14,2024-09-18,Gift Card,806,,38
9661,29.02,17:06:08,2024-06-04,Gift Card,,1,23
9662,14.92,20:33:59,2024-06-21,Gift Card,,10,25
9663,9.37,20:44:32,2024-09-02,Gift Card,429,,36
9664,39.94,13:09:54,2024-04-10,Credit/Debit,502,,15
9665,11.09,12:28:41,2024-08-08,Credit/Debit,266,,32
9666,6.96,21:00:48,2024-05-15,Gift Card,124,,20
9667,6.45,15:45:43,2024-06-13,Credit/Debit,247,,24
9668,49.52,15:43:48,2024-06-10,Gift Card,,6,24
9669,12.65,21:59:28,2024-03-18,Gift Card,,11,12
9670,39.9,13:03:45,2024-01-06,Gift Card,676,,1
9671,18.03,15:27:49,2024-05-21,Gift Card,173,,21
9672,28.73,15:50:51,2024-06-03,Credit/Debit,,12,23
9673,19.47,11:28:04,2024-09-13,Gift Card,,2,37
9674,18.3,14:40:22,2024-03-13,Gift Card,,5,11
9675,8.7,17:25:06,2024-04-21,Gift Card,,1,16
9676,37.69,18:47:52,2024-07-31,Gift Card,400,,31
9677,48.23,13:12:27,2024-11-01,Credit/Debit,752,,44
9678,22.66,17:06:59,2024-08-24,Gift Card,495,,34
9679,23.96,17:13:00,2024-07-28,Credit/Debit,529,,30
9680,23.1,14:49:39,2024-11-02,Credit/Debit,,12,44
9681,35.14,19:07:27,2024-11-16,Credit/Debit,490,,46
9682,16.11,19:19:41,2024-02-23,Gift Card,521,,8
9683,42.29,13:46:08,2024-06-12,Credit/Debit,195,,24
9684,16.85,13:18:25,2024-10-06,Gift Card,724,,40
9685,34.87,14:51:18,2024-08-15,Gift Card,534,,33
9686,11.28,16:28:13,2024-09-25,Credit/Debit,,3,39
9687,26.36,20:16:31,2024-01-01,Gift Card,,13,1
9688,28.02,16:12:35,2024-08-01,Gift Card,160,,31
9689,39.44,19:32:02,2024-05-28,Credit/Debit,43,,22
9690,29.87,16:25:04,2024-03-20,Credit/Debit,950,,12
9691,31.91,21:28:06,2024-08-31,Gift Card,478,,35
9692,9.99,21:18:25,2024-02-03,Credit/Debit,337,,5
9693,35.99,14:19:01,2024-09-12,Credit/Debit,932,,37
9694,16.43,13:39:20,2024-04-08,Credit/Debit,,8,15
9695,34.59,17:18:04,2024-03-25,Credit/Debit,,13,13
9696,17.84,15:36:19,2024-11-12,Credit/Debit,897,,46
9697,24.08,18:27:57,2024-08-25,Gift Card,6,,34
9698,5.07,17:23:54,2024-09-07,Gift Card,169,,36
9699,15.27,19:12:45,2024-12-03,Credit/Debit,,2,49
9700,21.89,19:03:03,2024-08-13,Credit/Debit,990,,33
9701,28.84,12:25:31,2024-02-04,Credit/Debit,358,,5
9702,45.4,20:52:26,2024-02-23,Gift Card,515,,8
9703,47.39,21:48:20,2024-12-01,Gift Card,,13,48
9704,9.78,18:39:10,2024-02-29,Credit/Debit,129,,9
9705,25.4,16:09:01,2024-04-23,Credit/Debit,599,,17
9706,26.67,10:31:46,2024-11-17,Credit/Debit,673,,46
9707,5.2,13:43:36,2024-07-12,Credit/Debit,441,,28
9708,8.2,12:31:04,2024-10-25,Gift Card,135,,43
9709,46.08,11:31:44,2024-10-02,Credit/Debit,,11,40
9710,34.75,16:15:02,2024-01-01,Credit/Debit,,4,1
9711,6.17,16:40:56,2024-02-09,Gift Card,,1,6
9712,20.36,16:52:02,2024-01-15,Gift Card,,9,3
9713,16.86,13:24:32,2024-01-24,Credit/Debit,170,,4
9714,23.02,15:57:37,2024-01-16,Gift Card,,7,3
9715,27.08,12:08:08,2024-04-26,Gift Card,283,,17
9716,39.49,19:39:11,2024-04-03,Credit/Debit,980,,14
9717,49.24,15:09:14,2024-11-15,Gift Card,44,,46
9718,14.35,11:26:54,2024-06-04,Credit/Debit,,3,23
9719,17.69,13:30:15,2024-10-13,Gift Card,,10,41
9720,28.56,20:11:51,2024-01-21,Credit/Debit,276,,3
9721,8.54,20:25:38,2024-06-01,Gift Card,,2,22
9722,31.85,20:50:57,2024-10-13,Credit/Debit,645,,41
9723,35.28,11:20:20,2024-09-21,Credit/Debit,,5,38
9724,18.66,18:00:38,2024-02-13,Gift Card,,6,7
9725,36.36,13:39:14,2024-10-05,Credit/Debit,218,,40
9726,36.04,16:38:10,2024-06-01,Gift Card,,2,22
9727,33.55,21:08:38,2024-03-11,Credit/Debit,787,,11
9728,10.21,20:14:24,2024-06-16,Gift Card,976,,24
9729,24.35,17:40:13,2024-06-05,Gift Card,435,,23
9730,45.14,16:54:55,2024-03-03,Credit/Debit,145,,9
9731,35.75,16:24:22,2024-04-19,Gift Card,640,,16
9732,12.85,14:35:15,2024-02-26,Gift Card,,12,9
9733,32.95,13:06:37,2024-01-15,Gift Card,134,,3
9734,21.06,11:32:39,2024-08-27,Credit/Debit,729,,35
9735,28.93,21:44:40,2024-07-29,Credit/Debit,481,,31
9736,10.67,16:22:59,2024-02-06,Gift Card,880,,6
9737,30.35,12:20:50,2024-09-13,Gift Card,,2,37
9738,43.01,13:37:21,2024-03-02,Gift Card,,3,9
9739,13.89,20:39:30,2024-04-20,Credit/Debit,,13,16
9740,24.79,19:25:02,2024-04-24,Gift Card,454,,17
9741,18.78,12:52:57,2024-01-21,Gift Card,644,,3
9742,42.28,11:32:58,2024-08-23,Credit/Debit,,8,34
9743,18.29,14:12:18,2024-01-05,Credit/Debit,375,,1
9744,36.66,15:53:56,2024-07-29,Credit/Debit,179,,31
9745,47.82,10:13:08,2024-09-09,Gift Card,,3,37
9746,19.17,15:55:08,2024-08-11,Credit/Debit,762,,32
9747,21.45,12:24:15,2024-06-28,Gift Card,,6,26
9748,13.76,21:41:01,2024-09-02,Gift Card,658,,36
9749,8.11,12:09:09,2024-03-28,Credit/Debit,225,,13
9750,45.92,14:49:05,2024-06-29,Credit/Debit,182,,26
9751,29.95,21:15:53,2024-05-17,Gift Card,121,,20
9752,48.19,18:32:19,2024-01-07,Gift Card,,3,1
9753,45.55,14:38:58,2024-06-02,Gift Card,,4,22
9754,6.39,15:47:51,2024-07-31,Gift Card,,11,31
9755,38.88,20:05:30,2024-03-09,Credit/Debit,881,,10
9756,22.01,17:04:58,2024-04-29,Credit/Debit,,4,18
9757,8.81,20:16:34,2024-08-12,Credit/Debit,677,,33
9758,19.27,21:25:20,2024-11-11,Gift Card,634,,46
9759,15.71,12:31:57,2024-09-29,Credit/Debit,,12,39
9760,15.13,19:55:20,2024-11-25,Credit/Debit,,9,48
9761,22.8,12:47:50,2024-01-20,Credit/Debit,,12,3
9762,38.16,15:43:14,2024-06-14,Credit/Debit,555,,24
9763,26.2,21:47:22,2024-02-22,Gift Card,517,,8
9764,41.91,20:23:45,2024-10-05,Gift Card,47,,40
9765,43.99,12:47:18,2024-01-31,Gift Card,,11,5
9766,12.58,18:50:14,2024-01-19,Gift Card,,9,3
9767,48.94,13:07:23,2024-11-17,Credit/Debit,,2,46
9768,5.69,21:11:03,2024-08-11,Gift Card,,12,32
9769,34.97,15:19:14,2024-02-24,Gift Card,917,,8
9770,44.28,11:54:48,2024-09-29,Gift Card,,13,39
9771,33.15,13:34:29,2024-06-13,Credit/Debit,275,,24
9772,39.8,18:56:37,2024-08-06,Credit/Debit,,13,32
9773,36.6,12:29:35,2024-04-18,Gift Card,,4,16
9774,7.68,18:36:25,2024-05-03,Credit/Debit,102,,18
9775,26.87,12:14:13,2024-03-02,Gift Card,154,,9
9776,12.88,10:12:04,2024-11-24,Gift Card,,11,47
9777,13.51,11:27:10,2024-11-28,Credit/Debit,,3,48
9778,42.46,10:29:47,2024-03-17,Credit/Debit,347,,11
9779,11.67,10:30:30,2024-09-06,Credit/Debit,418,,36
9780,10.61,12:09:30,2024-10-31,Gift Card,95,,44
9781,35.5,17:30:35,2024-05-12,Credit/Debit,,9,19
9782,30.52,20:41:18,2024-07-02,Credit/Debit,137,,27
9783,29.43,19:22:24,2024-07-24,Gift Card,340,,30
9784,25.14,21:36:38,2024-01-03,Credit/Debit,627,,1
9785,44.52,18:15:25,2024-09-30,Credit/Debit,,13,40
9786,31.85,12:26:21,2024-08-22,Credit/Debit,,10,34
9787,25.86,15:03:13,2024-11-27,Gift Card,135,,48
9788,38.37,17:21:12,2024-01-22,Gift Card,473,,4
9789,9.76,16:36:21,2024-02-11,Gift Card,286,,6
9790,20.65,18:42:54,2024-04-28,Gift Card,494,,17
9791,17.17,14:02:52,2024-03-19,Credit/Debit,,12,12
9792,25.84,19:14:19,2024-02-29,Gift Card,,8,9
9793,15.72,17:21:34,2024-06-10,Gift Card,,2,24
9794,36.79,13:53:58,2024-05-13,Gift Card,,11,20
9795,14.93,19:24:52,2024-05-05,Credit/Debit,,10,18
9796,37.42,15:06:47,2024-11-30,Gift Card,,3,48
9797,29.74,20:18:53,2024-05-18,Gift Card,,1,20
9798,15.7,17:37:25,2024-04-24,Credit/Debit,,13,17
9799,35.8,19:16:29,2024-06-23,Credit/Debit,,5,25
9800,5.59,17:41:39,2024-04-15,Gift Card,451,,16
9801,31.1,20:12:56,2024-01-03,Gift Card,,1,1
9802,18.2,11:33:53,2024-11-06,Gift Card,,13,45
9803,15.33,10:30:35,2024-05-28,Credit/Debit,586,,22
9804,46.82,15:37:02,2024-12-07,Credit/Debit,,5,49
9805,38.72,12:09:50,2024-05-26,Credit/Debit,343,,21
9806,24.25,15:53:48,2024-01-09,Credit/Debit,214,,2
9807,15.93,17:00:26,2024-04-04,Credit/Debit,,11,14
9808,38.51,21:55:50,2024-11-02,Credit/Debit,756,,44
9809,37.68,12:57:41,2024-02-09,Gift Card,,8,6
9810,23.12,11:24:46,2024-02-24,Credit/Debit,,1,8
9811,7.31,10:08:18,2024-12-05,Gift Card,245,,49
9812,48.68,21:59:40,2024-09-05,Credit/Debit,128,,36
9813,21.19,13:56:29,2024-02-07,Gift Card,130,,6
9814,23.22,13:11:42,2024-01-22,Gift Card,,2,4
9815,8.37,21:06:57,2024-02-19,Credit/Debit,945,,8
9816,44.12,21:01:14,2024-04-26,Gift Card,,10,17
9817,28.81,20:45:41,2024-02-24,Gift Card,909,,8
9818,25.14,21:18:38,2024-04-22,Credit/Debit,,3,17
9819,15.65,10:57:12,2024-09-28,Credit/Debit,718,,39
9820,46.77,16:34:08,2024-08-13,Credit/Debit,,1,33
9821,12.98,20:20:24,2024-09-03,Credit/Debit,445,,36
9822,18.17,12:42:55,2024-08-03,Gift Card,957,,31
9823,35.02,13:26:45,2024-01-01,Credit/Debit,,5,1
9824,9.19,20:52:36,2024-10-15,Gift Card,,13,42
9825,20.23,18:49:29,2024-03-15,Gift Card,,4,11
9826,22.34,18:59:03,2024-04-15,Credit/Debit,,2,16
9827,36.88,19:03:57,2024-01-14,Credit/Debit,,13,2
9828,42.83,11:27:43,2024-02-23,Gift Card,644,,8
9829,42.4,19:42:36,2024-07-11,Credit/Debit,132,,28
9830,5.59,20:33:21,2024-01-03,Credit/Debit,,7,1
9831,24.25,17:02:52,2024-06-01,Gift Card,,3,22
9832,25.12,10:24:54,2024-05-27,Gift Card,404,,22
9833,35.01,19:07:05,2024-06-03,Credit/Debit,,5,23
9834,7.4,21:12:38,2024-02-12,Gift Card,141,,7
9835,47.45,14:54:19,2024-08-11,Credit/Debit,,11,32
9836,37.84,19:52:07,2024-05-22,Credit/Debit,,8,21
9837,27.63,17:34:08,2024-01-28,Credit/Debit,,13,4
9838,39.14,18:42:02,2024-04-24,Credit/Debit,90,,17
9839,30.41,18:16:15,2024-09-15,Gift Card,836,,37
9840,49.2,11:38:17,2024-12-03,Gift Card,,5,49
9841,29.07,13:02:23,2024-02-18,Credit/Debit,,8,7
9842,32.64,16:38:07,2024-03-12,Credit/Debit,,10,11
9843,35.95,19:24:13,2024-11-26,Gift Card,,5,48
9844,16.75,12:20:56,2024-09-19,Gift Card,391,,38
9845,27.72,13:18:23,2024-07-22,Credit/Debit,457,,30
9846,23.72,12:38:26,2024-04-26,Credit/Debit,835,,17
9847,20.67,12:26:38,2024-08-27,Credit/Debit,,12,35
9848,19.84,15:30:15,2024-03-09,Gift Card,,6,10
9849,6.43,21:46:25,2024-03-26,Gift Card,207,,13
9850,40.99,13:28:28,2024-10-09,Gift Card,943,,41
9851,6.81,10:04:21,2024-07-10,Credit/Debit,41,,28
9852,16.83,10:38:32,2024-04-17,Gift Card,685,,16
9853,48.28,17:54:23,2024-07-21,Gift Card,920,,29
9854,29.75,18:11:00,2024-05-22,Gift Card,509,,21
9855,16.41,21:04:02,2024-03-15,Credit/Debit,827,,11
9856,31.17,20:39:29,2024-03-27,Credit/Debit,,7,13
9857,46.38,21:07:08,2024-02-22,Gift Card,149,,8
9858,30.77,15:18:57,2024-03-03,Credit/Debit,,10,9
9859,21.0,12:51:16,2024-11-04,Credit/Debit,,10,45
9860,12.15,19:25:17,2024-04-15,Gift Card,11,,16
9861,11.37,19:12:15,2024-09-23,Credit/Debit,104,,39
9862,39.6,15:48:24,2024-03-23,Gift Card,891,,12
9863,22.89,10:54:51,2024-04-06,Gift Card,429,,14
9864,22.79,16:27:02,2024-08-08,Gift Card,,2,32
9865,46.44,14:31:44,2024-07-29,Credit/Debit,977,,31
9866,30.39,18:24:57,2024-05-28,Gift Card,513,,22
9867,29.13,16:11:43,2024-07-17,Credit/Debit,453,,29
9868,35.8,10:56:09,2024-09-04,Credit/Debit,480,,36
9869,27.87,12:55:01,2024-01-12,Gift Card,459,,2
9870,35.82,14:24:09,2024-01-25,Gift Card,,8,4
9871,11.86,17:13:54,2024-11-12,Gift Card,,4,46
9872,32.64,12:04:22,2024-08-06,Gift Card,,10,32
9873,22.14,15:04:38,2024-04-23,Gift Card,203,,17
9874,19.39,19:27:03,2024-10-07,Credit/Debit,752,,41
9875,17.11,18:16:06,2024-01-18,Credit/Debit,,12,3
9876,17.71,16:41:03,2024-05-22,Gift Card,,7,21
9877,12.95,15:32:36,2024-03-26,Credit/Debit,,12,13
9878,20.93,17:34:34,2024-04-03,Credit/Debit,,10,14
9879,25.33,16:25:36,2024-01-15,Credit/Debit,474,,3
9880,44.16,20:50:31,2024-09-12,Gift Card,712,,37
9881,45.49,11:09:10,2024-04-06,Gift Card,774,,14
9882,33.05,21:49:20,2024-05-04,Gift Card,674,,18
9883,28.53,19:23:45,2024-04-24,Credit/Debit,,11,17
9884,30.65,11:02:37,2024-03-14,Gift Card,354,,11
9885,8.82,11:51:41,2024-09-29,Gift Card,987,,39
9886,40.47,10:47:00,2024-06-09,Credit/Debit,17,,23
9887,19.3,21:31:35,2024-07-28,Credit/Debit,,10,30
9888,33.29,20:54:27,2024-12-05,Credit/Debit,644,,49
9889,30.6,20:20:00,2024-07-17,Credit/Debit,,13,29
9890,22.14,21:36:56,2024-07-04,Credit/Debit,269,,27
9891,35.57,15:13:21,2024-02-25,Credit/Debit,,1,8
9892,10.6,19:12:05,2024-01-10,Credit/Debit,,9,2
9893,46.61,15:24:09,2024-07-30,Credit/Debit,42,,31
9894,12.77,21:04:52,2024-09-23,Credit/Debit,569,,39
9895,20.66,16:50:39,2024-10-18,Credit/Debit,189,,42
9896,28.88,13:58:46,2024-11-29,Credit/Debit,248,,48
9897,31.23,19:57:32,2024-02-15,Credit/Debit,,7,7
9898,11.21,11:35:12,2024-01-16,Gift Card,555,,3
9899,23.01,19:39:21,2024-09-30,Gift Card,,8,40
9900,15.56,11:26:29,2024-10-10,Gift Card,392,,41
9901,27.06,16:46:24,2024-09-16,Credit/Debit,492,,38
9902,40.47,13:08:36,2024-03-23,Credit/Debit,467,,12
9903,21.65,13:09:00,2024-07-21,Gift Card,149,,29
9904,43.12,19:31:11,2024-01-08,Credit/Debit,,10,2
9905,39.51,21:28:26,2024-11-01,Gift Card,,5,44
9906,48.75,21:45:30,2024-07-05,Gift Card,,9,27
9907,21.17,11:25:42,2024-05-01,Gift Card,,10,18
9908,20.44,21:45:46,2024-07-27,Gift Card,853,,30
9909,46.68,17:42:45,2024-01-08,Gift Card,,12,2
9910,13.62,12:54:11,2024-05-06,Gift Card,88,,19
9911,34.46,11:19:22,2024-06-30,Credit/Debit,877,,26
9912,38.61,21:22:36,2024-10-01,Credit/Debit,776,,40
9913,40.08,13:28:14,2024-10-28,Credit/Debit,,2,44
9914,12.72,12:20:51,2024-11-18,Credit/Debit,,8,47
9915,18.62,12:48:08,2024-11-16,Gift Card,485,,46
9916,5.8,18:39:52,2024-02-25,Credit/Debit,744,,8
9917,42.34,19:12:00,2024-08-06,Gift Card,,9,32
9918,29.53,16:03:02,2024-05-02,Gift Card,,7,18
9919,38.81,18:22:38,2024-02-13,Gift Card,,8,7
9920,39.55,11:39:58,2024-10-11,Credit/Debit,743,,41
9921,19.64,11:47:32,2024-07-14,Credit/Debit,,1,28
9922,23.73,15:10:21,2024-02-18,Credit/Debit,815,,7
9923,49.91,15:27:13,2024-10-12,Gift Card,,12,41
9924,17.58,10:28:49,2024-11-16,Gift Card,,3,46
9925,26.65,18:34:55,2024-03-02,Credit/Debit,,4,9
9926,26.41,12:31:06,2024-11-01,Credit/Debit,,1,44
9927,14.75,19:56:36,2024-11-26,Credit/Debit,,11,48
9928,26.39,11:29:48,2024-12-07,Gift Card,,2,49
9929,13.8,16:19:38,2024-09-19,Gift Card,425,,38
9930,23.54,18:21:29,2024-04-09,Gift Card,595,,15
9931,44.01,18:17:54,2024-07-22,Credit/Debit,,5,30
9932,45.18,20:03:17,2024-10-02,Credit/Debit,935,,40
9933,15.7,21:53:18,2024-12-07,Gift Card,500,,49
9934,29.14,20:47:01,2024-07-14,Credit/Debit,,13,28
9935,11.28,21:04:22,2024-04-03,Credit/Debit,27,,14
9936,5.0,13:30:43,2024-11-22,Gift Card,980,,47
9937,34.9,18:30:53,2024-08-12,Credit/Debit,816,,33
9938,5.28,17:06:14,2024-02-26,Credit/Debit,824,,9
9939,42.1,16:28:01,2024-06-17,Credit/Debit,,6,25
9940,36.47,12:25:53,2024-02-06,Credit/Debit,,9,6
9941,10.95,10:43:37,2024-06-14,Gift Card,292,,24
9942,47.02,15:41:57,2024-06-28,Gift Card,955,,26
9943,23.56,17:12:30,2024-10-11,Credit/Debit,561,,41
9944,43.79,18:58:57,2024-09-02,Gift Card,,13,36
9945,47.88,19:59:22,2024-02-03,Gift Card,440,,5
9946,15.2,18:02:14,2024-08-28,Credit/Debit,,5,35
9947,7.25,14:37:52,2024-10-31,Gift Card,,11,44
9948,5.6,12:23:39,2024-01-02,Gift Card,,9,1
